SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	IgnoreSilence	LongRange	BelongDynamicGroupID	IsTherapy	CanKeepHoard	CanCastWithHoard	CanAddMaxRadius	KillRushCanCastMode	MinSelectTargetCount	MaxSelectTargetCount	SkillEventMask3	UseDamageScalingCompression	IgnoreImmunityCast
陆危楼_净世破魔击	7686	测试技能	直接伤害技能	1	SolarMagic	Damage	1	10217	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	49	0	0	0	0	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\陆危楼_净世破魔击.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	510	NotInSprint	Any		0		0	7	0	7	0	0	0															
陆危楼_煌日照	7687	测试技能	直接伤害技能	1	SolarMagic	Damage	1	10217	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	49	0	0	0	0	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\陆危楼_煌日照.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	510	NotInSprint	Any		0		0	7	0	7	0	0	0															
陆危楼_渡厄力	7688	测试技能	直接伤害技能	1	SolarMagic	Normal	1	10217	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8209	0	0	0	0	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\陆危楼_渡厄力.lua		Beneficial	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
明教场景_木桩被击用赤日轮	7689	测试技能	直接伤害技能	1	None	Normal	1	10251	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_木桩被击用赤日轮.lua		Neutral	0	0	0	4095998	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
明教场景_木桩被击用净世破魔击	7690	测试技能	直接伤害技能	1	None	Normal	1	10251	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_木桩被击用净世破魔击.lua		Neutral	0	0	0	4095998	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
明教场景_1491炎爆	7691	测试技能	直接伤害技能	31	SolarMagic	Damage	1	10251	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	Quest\炎爆.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				0	7	0	7	0	0	0															
帮会约战_普通守卫_护迟	7692	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16386	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_普通守卫_护迟.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_普通守卫_护突	7693	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16386	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_普通守卫_护突.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_高级守卫_护锐	7694	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	10	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_高级守卫_护锐.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_高级守卫_护定	7695	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16386	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_高级守卫_护定.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_野外头目_霸攻	7696	测试技能	直接伤害技能	1	LunarMagic	Damage	1	10179	13	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	65	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_野外头目_霸攻.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_野外头目_春木	7697	测试技能	直接伤害技能	1	Physics	Normal	1	10179	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_野外头目_春木.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
帮会约战_野外头目_虚体	7698	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16385	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_野外头目_虚体.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_野外头目_霸攻溅射	7699	测试技能	直接伤害技能	1	LunarMagic	Damage	1	10179	13	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	65	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_野外头目_霸攻溅射.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
明教场景_圣火的洗礼a	7700	测试技能	直接伤害技能	1	None	Normal	1	10251	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_圣火的洗礼a.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
明教场景_圣火的洗礼b	7701	测试技能	直接伤害技能	1	None	Normal	1	10251	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_圣火的洗礼b.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
帮会约战_箭弩射击	7702	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_箭弩射击.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
明教场景_地刺实际伤害	7703	测试技能	直接伤害技能	31	SolarMagic	Damage	1	10251	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	545	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	Quest\炎爆2.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0															
明教场景_龙抓手	7704	测试技能	直接伤害技能	1	None	Normal	1	10251	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	0	1	0	0	1	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_龙爪手.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
明教场景_潜行	7705	测试技能	直接伤害技能	1	None	Normal	1	10251	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_潜行.lua		Neutral	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
明教场景_伏击监控	7706	测试技能	直接伤害技能	1	None	Normal	1	10251	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_伏击监控.lua		Neutral	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
明教场景_碾压	7707	测试技能	直接伤害技能	1	Physics	Damage	1	10251	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	1	0	0	0	NotHorse	1	0	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_碾压.lua		Harmful	0	0	0	4095998	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
帮会约战_穿山重弩	7708	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_穿山重弩.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
帮会约战_重弩射击	7709	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_重弩射击.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_火炮射击	7710	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	TargetArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_火炮射击.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_穿刺攻击	7711	测试技能	直接伤害技能	1	Physics	Damage	1	10179	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_穿刺攻击.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
帮会约战_弹跳泥弹	7712	测试技能	直接伤害技能	1	Poison	Damage	1	10179	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	257	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_弹跳泥弹.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_软泥滩	7713	测试技能	直接伤害技能	1	Poison	Damage	1	10179	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	257	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_软泥滩.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
明教场景_木桩被击戒火斩	7714	测试技能	直接伤害技能	1	None	Normal	1	10251	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\明教任务_木桩被击用戒火斩.lua		Neutral	0	0	0	4095998	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
帮会约战_被打播特效	7715	测试技能	直接伤害技能	1	Physics	Normal	1	10179	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	帮会\帮会约战_被打播特效.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_天火劈	7716	测试技能	直接伤害技能	1	Physics	Damage	1	10252	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_天火劈.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_惊魂踏	7717	测试技能	直接伤害技能	1	Physics	Slow	1	10252	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_惊魂踏.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_势不可挡	7718	测试技能	轻功	6	Leap	Damage	1	10252	13	CasterSingle	0	0	Invalid	0	1		0	0	0	0	1	1	0	0	0	0	0	1	66051		0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	1	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_势不可挡.lua		Neutral				254	1006633214				0	0	0	0	0	0		NotInSprint	Any				0	7	0	7	0	0	0															
门派活动_焚野轰	7719	测试技能	直接伤害技能	1	NeutralMagic	Damage	1	10252	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_焚野轰.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_千雷爆	7720	测试技能	直接伤害技能	1	NeutralMagic	Damage	1	10252	13	TargetArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	Quest\门派活动_千雷爆.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_整甲缮兵	7721	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_整甲缮兵.lua		Beneficial	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_重整旗鼓	7722	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	10252	13	TargetArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_重整旗鼓.lua		Beneficial	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_护身盾甲	7723	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_护身盾甲.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_九溪弥烟	7724	测试技能	直接伤害技能	1	Physics	Damage	1	10252	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_九溪弥烟.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_暴雨梨花针	7725	测试技能	直接伤害技能	1	Physics	Damage	1	10252	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_暴雨梨花针.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
大塘监狱_怪味酒	7726	测试技能	直接伤害技能	1	Physics	Damage	1	10255	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\大唐监狱_怪味酒.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
大唐监狱_臭味酒	7727	测试技能	直接伤害技能	1	Physics	Damage	1	10255	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\大唐监狱_臭味酒.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_万花_雷神机关扫射	7728	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_万花_雷神机关扫射.lua		Neutral	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_万花_机甲球自爆	7729	测试技能	直接伤害技能	1	SolarMagic	Damage	1	10252	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_万花_机甲球自爆.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_万花_雷涌	7730	测试技能	直接伤害技能	2	NeutralMagic	Damage	1	10252	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_万花_雷涌.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_万花_狂龙怒吼	7731	测试技能	直接伤害技能	1	SolarMagic	Damage	1	10252	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_万花_狂龙怒吼.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_万花_烈火燎原	7732	测试技能	直接伤害技能	1	SolarMagic	Damage	1	10252	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_万花_烈火燎原.lua		Harmful	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_万花_机甲链接	7733	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_万花_机甲链接.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_甩杆	7734	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_甩杆.lua		Neutral	0	0	0	28926	1006661886	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_收杆	7735	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_收杆.lua		Neutral	0	0	0	28926	1006661886	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		0	7	0	7	0	0	0															
门派活动_雄风再起	7736	测试技能	直接伤害技能	1	Physics	Normal	1	10252	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\门派活动_雄风再起.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any		0		1	7	0	7	0	0	0															
门派活动_扶摇直上	7737	测试技能	轻功	1	Leap	Fly	1	10252	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	66049		0	0	0	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	0	0	0		0	None	Quest\门派活动_扶摇.lua		Beneficial				14	1006632974				0	0	0	0	0	0		NotInSprint	Any				0	4	0	4	0	0	0															
