ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnStand	OnWalk	OnRun	OnJump	OnSwim	OnFloat	OnSit	OnKnockedDown	OnKnockedBack	OnKnockedOff	OnHalt	OnAutoFly	OnDeath	OnDash	OnPull	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	BeginValue1C	BeginValue1D	BeginValue2C	BeginValue2D	BeginValue3C	BeginValue3D	BeginValue4C	BeginValue4D	BeginValue5C	BeginValue5D	BeginValue6C	BeginValue6D	BeginValue7C	BeginValue7D	BeginValue8C	BeginValue8D	BeginValue9C	BeginValue9D	BeginValue10C	BeginValue10D	BeginValue11C	BeginValue11D	BeginValue12C	BeginValue12D	BeginValue13C	BeginValue13D	BeginValue14C	BeginValue14D	BeginValue15C	BeginValue15D	ActiveValue1C	ActiveValue1D	ActiveValue2C	ActiveValue2D	EndTimeValue1C	EndTimeValue1D	EndTimeValue2C	EndTimeValue2D	NoCoverRepresent	MaxAccumulateCount	BeginNotRollBackAttrib1	BeginNotRollBackValue1A	BeginNotRollBackValue1B	BeginNotRollBackValue1C	BeginNotRollBackValue1D	BeginNotRollBackAttrib2	BeginNotRollBackValue2A	BeginNotRollBackValue2B	BeginNotRollBackValue2C	BeginNotRollBackValue2D	BeginNotRollBackAttrib3	BeginNotRollBackValue3A	BeginNotRollBackValue3B	BeginNotRollBackValue3C	BeginNotRollBackValue3D	BeginNotRollBackAttrib4	BeginNotRollBackValue4A	BeginNotRollBackValue4B	BeginNotRollBackValue4C	BeginNotRollBackValue4D	BeginNotRollBackAttrib5	BeginNotRollBackValue5A	BeginNotRollBackValue5B	BeginNotRollBackValue5C	BeginNotRollBackValue5D
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	15	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-666		atMoveSpeedPercent	-666		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	16	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-717		atMoveSpeedPercent	-717		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	17	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-768		atMoveSpeedPercent	-768		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	18	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-819		atMoveSpeedPercent	-819		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	19	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-870		atMoveSpeedPercent	-870		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	20	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-922		atMoveSpeedPercent	-922		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	21	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-973		atMoveSpeedPercent	-973		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	22	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-1024		atMoveSpeedPercent	-1024		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	23	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-1024		atMoveSpeedPercent	-1024		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	24	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-1024		atMoveSpeedPercent	-1024		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	25	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-1024		atMoveSpeedPercent	-1024		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	26	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-1024		atMoveSpeedPercent	-1024		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6952	血战天策_雷狼_血迹发作	99	Normal	Body	0	6952	0	Invalid	27	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	1024		atBeTherapyCoefficient	-1024		atMoveSpeedPercent	-1024		atSolarAttackPowerPercent	1024		atNeutralAttackPowerPercent	1024		atLunarAttackPowerPercent	1024		atPoisonAttackPowerPercent	1024																																							-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6953	血战天策_令狐伤_地颤	99	Normal	Body	0	6953	0	Invalid	1	1	1	5	1	160	0	1	1																None	Fight	Any	Any	0		1	0	0	atMoveSpeedPercent	-205		atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_地颤.lua																																																						-1	3758030846		0	0	0	Any	Any		0		160		63	1	160	1	0	1																																																																	
6954	血战天策_令狐伤_地颤_锁足	99	Normal	Body	0	6954	0	Invalid	1	1	0	1	1	80	0	1	1																None	Fight	Any	Any	0		1	0	0	atEntrap			atPullRate	-2048																																																						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
6955	血战天策_令狐伤_地颤_眩晕	99	Normal	Body	0	6955	0	Invalid	1	1	0	1	1	80	0	1	1																None	Fight	Any	Any	0		1	0	0	atHalt			atPullRate	-2048																																																						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
6956	血战天策_令狐伤_颤脏	99	Normal	Body	0	6956	0	Invalid	1	1	0	1	1	640	0	1	1																None	Fight	Any	Any	0		1	0	0	atSkillEventHandler	1117																																																									-1	3758030846		0	0	0	Any	Any		0		640		63	1	640	1	0	1																																																																	
6957	血战天策_保护青雅牧场_狼牙据点_判定砍旗	99	Normal	Body	0	6957	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map\血战天策\skill\狼牙据点-砍旗判定.lua												-1	2		0	0	0	Any	Any		0		16		60	1	16	1	0	1																																																																	
6957	血战天策_保护青雅牧场_狼牙据点_判定砍旗	99	Normal	Body	0	6957	0	Invalid	2	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map\血战天策\skill\狼牙据点-砍旗判定.lua												-1	2		0	0	0	Any	Any		0		16		60	1	16	1	0	1																																																																	
6958	血战天策_令狐伤_颤脏_眩晕	99	Normal	Body	0	6958	0	Invalid	1	1	0	1	1	48	0	1	1																None	Fight	Any	Any	0		1	0	0	atHalt																																																										-1	3758030846		0	0	0	Any	Any		0		48		63	1	48	1	0	1																																																																	
6959	血战天策_令狐伤_地龙闪	99	Normal	Body	0	6959	0	Invalid	1	1	0	1	1	160	0	1	1																None	Any	Any	Any	0		1	0	0	atSilenceAll																																																										-1	3758030846		0	0	0	Any	Any		0		160		63	1	160	1	0	1																																																																	
6959	血战天策_令狐伤_地龙闪	99	Normal	Body	0	6959	0	Invalid	2	1	0	1	1	160	0	1	1																None	Any	Any	Any	0		1	0	0	atSilenceAll																																																										-1	3758030846		0	0	0	Any	Any		0		160		63	1	160	1	0	1																																																																	
6959	血战天策_令狐伤_地龙闪	99	Normal	Body	0	6959	0	Invalid	3	1	0	1	1	160	0	1	1																None	Any	Any	Any	0		1	0	0	atSilenceAll																																																										-1	3758030846		0	0	0	Any	Any		0		160		63	1	160	1	0	1																																																																	
6959	血战天策_令狐伤_地龙闪	99	Normal	Body	0	6959	0	Invalid	4	1	0	1	1	160	0	1	1																None	Any	Any	Any	0		1	0	0	atSilenceAll																																																										-1	3758030846		0	0	0	Any	Any		0		160		63	1	160	1	0	1																																																																	
6960	血战天策_令狐伤_千花乱影剑	99	Normal	Body	0	6960	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	1	atSkillEventHandler	1118																																																									-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
6961	血战天策_令狐伤_银狐七步	99	Normal	Body	0	6961	0	Invalid	1	1	0	1	1	960	0	1	1																None	Any	Any	Any	0		1	0	1	atDodgeBaseRate	10000		atSolarMagicResistPercent	1024		atLunarMagicResistPercent	1024		atNeutralMagicResistPercent	1024		atPoisonMagicResistPercent	1024																																													-1	3758030846		0	0	0	Any	Any		0		960		63	1	960	1	0	1																																																																	
6961	血战天策_令狐伤_银狐七步	99	Normal	Body	0	6961	0	Invalid	2	1	0	1	1	960	0	1	1																None	Any	Any	Any	0		1	0	1	atDodgeBaseRate	10000		atSolarMagicResistPercent	1024		atLunarMagicResistPercent	1024		atNeutralMagicResistPercent	1024		atPoisonMagicResistPercent	1024																																													-1	3758030846		0	0	0	Any	Any		0		960		63	1	960	1	0	1																																																																	
6961	血战天策_令狐伤_银狐七步	99	Normal	Body	0	6961	0	Invalid	3	1	0	1	1	960	0	1	1																None	Any	Any	Any	0		1	0	1	atDodgeBaseRate	10000		atSolarMagicResistPercent	1024		atLunarMagicResistPercent	1024		atNeutralMagicResistPercent	1024		atPoisonMagicResistPercent	1024																																													-1	3758030846		0	0	0	Any	Any		0		960		63	1	960	1	0	1																																																																	
6961	血战天策_令狐伤_银狐七步	99	Normal	Body	0	6961	0	Invalid	4	1	0	1	1	960	0	1	1																None	Any	Any	Any	0		1	0	1	atDodgeBaseRate	10000		atSolarMagicResistPercent	1024		atLunarMagicResistPercent	1024		atNeutralMagicResistPercent	1024		atPoisonMagicResistPercent	1024																																													-1	3758030846		0	0	0	Any	Any		0		960		63	1	960	1	0	1																																																																	
6962	血战天策_令狐伤_刺骨	99	Normal	Body	0	6962	0	Invalid	1	1	1	3	1	240	0	1	1																None	Fight	Any	Any	0		1	0	0	atMoveSpeedPercent	-307		atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_刺骨.lua																																																						-1	3758030846		0	0	0	Any	Any		0		240		63	1	240	1	0	1																																																																	
6962	血战天策_令狐伤_刺骨	99	Normal	Body	0	6962	0	Invalid	2	1	1	3	1	240	0	1	1																None	Fight	Any	Any	0		1	0	0	atMoveSpeedPercent	-307		atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_刺骨.lua																																																						-1	3758030846		0	0	0	Any	Any		0		240		63	1	240	1	0	1																																																																	
6962	血战天策_令狐伤_刺骨	99	Normal	Body	0	6962	0	Invalid	3	1	1	3	1	240	0	1	1																None	Fight	Any	Any	0		1	0	0	atMoveSpeedPercent	-307		atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_刺骨.lua																																																						-1	3758030846		0	0	0	Any	Any		0		240		63	1	240	1	0	1																																																																	
6962	血战天策_令狐伤_刺骨	99	Normal	Body	0	6962	0	Invalid	4	1	1	3	1	240	0	1	1																None	Fight	Any	Any	0		1	0	0	atMoveSpeedPercent	-307		atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_刺骨.lua																																																						-1	3758030846		0	0	0	Any	Any		0		240		63	1	240	1	0	1																																																																	
6963	血战天策_令狐伤_冰牙圆舞	99	Normal	Body	0	6963	0	Invalid	1	1	0	1	1	320	0	1	1																None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-102																																																									-1	3758030846		0	0	0	Any	Any		0		320		63	1	320	1	0	1																																																																	
6964	血战天策_令狐伤_千切子寒光	99	Normal	Body	10248	6964	0	Invalid	1	1	0	1	1	80	0	1	1																None	Fight	Any	Any	0		1	0	0	atCallBuff	50244	1																																																	atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_千切子寒光_特效.lua						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
6964	血战天策_令狐伤_千切子寒光	99	Normal	Body	10248	6964	0	Invalid	2	1	0	1	1	80	0	1	1																None	Fight	Any	Any	0		1	0	0	atCallBuff	50244	1																																																	atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_千切子寒光_特效.lua						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
6964	血战天策_令狐伤_千切子寒光	99	Normal	Body	10248	6964	0	Invalid	3	1	0	1	1	80	0	1	1																None	Fight	Any	Any	0		1	0	0	atCallBuff	50244	1																																																	atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_千切子寒光_特效.lua						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
6964	血战天策_令狐伤_千切子寒光	99	Normal	Body	10248	6964	0	Invalid	4	1	0	1	1	80	0	1	1																None	Fight	Any	Any	0		1	0	0	atCallBuff	50244	1																																																	atExecuteScript	skill\npc\副本BOSS\血战天策\血战天策_令狐伤_千切子寒光_特效.lua						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
6965	血战天策_令狐伤_银狐七步_减速	99	Normal	Body	0	6965	0	Invalid	1	1	0	1	1	320	0	1	1																None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-512																																																									-1	3758030846		0	0	0	Any	Any		0		320		63	1	320	1	0	1																																																																	
6966	血战天策_苏曼莎_歌舞升平_标记	99	Normal	Body	0	6966	7	Invalid	1	1	0	1	1	464	0	1	1																None	Fight	Any	Any	0		1	0	1																																																											-1	3758030846		0	0	0	Any	Any		0		464		63	1	464	1	0	1																																																																	
